Instance_id,Product_id,Store_id,Week_id,Quantity,Promo,Promo_code
1559,1606603,10,155,55,1,1
1560,1202963,10,156,5,1,2
1561,1620561,11,1,3,0,No Promo
1562,1338430,11,2,22,0,No Promo
1563,1829013,11,3,6,0,No Promo
1564,1938449,11,4,21,0,No Promo
1565,1703768,11,5,12,0,No Promo
1566,1202163,11,6,49,1,3
1567,1338430,11,7,4,0,No Promo
1568,1445605,11,8,25,0,No Promo
1569,1445605,11,9,36,1,1
1570,1202963,11,10,18,0,No Promo
1571,1606603,11,11,24,1,2
1572,1944188,11,12,9,0,No Promo
1573,1273498,11,13,4,0,No Promo
1574,1606603,11,14,22,1,4
1575,1338430,11,15,13,0,No Promo
1576,1990160,11,16,46,1,2
1577,1606603,11,17,48,1,3
1578,1617330,11,18,15,1,4
1579,1338430,11,19,24,1,4
1580,1338430,11,20,8,1,2
1581,1476108,11,21,7,1,2
1582,1082700,11,22,30,1,1
1583,1938449,11,23,39,1,4
1584,1358379,11,24,29,0,No Promo
1585,1445605,11,25,34,0,No Promo
1586,1358379,11,26,15,0,No Promo
1587,1617330,11,27,5,1,4
1588,1829013,11,28,15,0,No Promo
1589,1476108,11,29,35,0,No Promo
1590,1620561,11,30,6,0,No Promo
1591,1358379,11,31,32,1,1
1592,1526546,11,32,28,1,1
1593,1703768,11,33,48,1,1
1594,1273498,11,34,11,0,No Promo
1595,1300188,11,35,30,0,No Promo
1596,1990160,11,36,1,1,1
1597,1345542,11,37,5,1,2
1598,1338430,11,38,57,1,3
1599,1338430,11,39,41,1,1
1600,1202963,11,40,35,1,2
1601,1606603,11,41,20,1,1
1602,1338430,11,42,45,1,4
1603,1273498,11,43,50,1,3
1604,1617330,11,44,7,1,4
1605,1345542,11,45,19,0,No Promo
1606,1345542,11,46,4,1,2
1607,1526546,11,47,23,0,No Promo
1608,1202163,11,48,47,1,3
1609,1345542,11,49,48,1,3
1610,1990160,11,50,4,1,4
1611,1273498,11,51,3,1,1
1612,1082700,11,52,20,0,No Promo
1613,1338430,11,53,24,1,1
1614,1202963,11,54,20,0,No Promo
1615,1345542,11,55,22,0,No Promo
1616,1703768,11,56,29,0,No Promo
1617,1202163,11,57,6,0,No Promo
1618,1617330,11,58,11,1,2
1619,1082700,11,59,16,1,2
1620,1703768,11,60,23,1,1
1621,1526546,11,61,15,0,No Promo
1622,1300188,11,62,8,0,No Promo
1623,1620561,11,63,19,0,No Promo
1624,1476108,11,64,43,1,1
1625,1606603,11,65,16,0,No Promo
1626,1345542,11,66,4,0,No Promo
1627,1617330,11,67,36,1,2
1628,1358379,11,68,8,1,1
1629,1202163,11,69,7,0,No Promo
1630,1358379,11,70,41,1,2
1631,1202963,11,71,25,0,No Promo
1632,1082700,11,72,5,0,No Promo
1633,1938449,11,73,17,1,1
1634,1829013,11,74,16,0,No Promo
1635,1526546,11,75,15,1,1
1636,1829013,11,76,54,1,4
1637,1082700,11,77,19,1,4
1638,1300188,11,78,16,0,No Promo
1639,1938449,11,79,6,1,1
1640,1944188,11,80,15,1,2
1641,1202163,11,81,52,1,4
1642,1617330,11,82,32,0,No Promo
1643,1606603,11,83,50,1,1
1644,1606603,11,84,35,0,No Promo
1645,1202963,11,85,1,0,No Promo
1646,1202963,11,86,8,1,2
1647,1526546,11,87,13,0,No Promo
1648,1358379,11,88,17,0,No Promo
1649,1202163,11,89,19,0,No Promo
1650,1703768,11,90,4,0,No Promo
1651,1829013,11,91,47,1,2
1652,1476108,11,92,26,0,No Promo
1653,1526546,11,93,27,0,No Promo
1654,1476108,11,94,58,1,3
1655,1358379,11,95,6,0,No Promo
1656,1273498,11,96,37,0,No Promo
1657,1273498,11,97,22,0,No Promo
1658,1526546,11,98,6,1,4
1659,1476108,11,99,44,1,1
1660,1202163,11,100,24,0,No Promo
1661,1300188,11,101,46,1,3
1662,1338430,11,102,36,0,No Promo
1663,1526546,11,103,23,0,No Promo
1664,1617330,11,104,1,0,No Promo
1665,1617330,11,105,1,0,No Promo
1666,1526546,11,106,54,1,3
1667,1476108,11,107,31,0,No Promo
1668,1082700,11,108,43,1,1
1669,1526546,11,109,37,0,No Promo
1670,1606603,11,110,26,1,1
1671,1526546,11,111,30,0,No Promo
1672,1273498,11,112,22,0,No Promo
1673,1345542,11,113,43,1,4
1674,1273498,11,114,28,1,2
1675,1300188,11,115,37,0,No Promo
1676,1082700,11,116,56,1,3
1677,1202163,11,117,27,0,No Promo
1678,1606603,11,118,17,0,No Promo
1679,1445605,11,119,10,0,No Promo
1680,1345542,11,120,38,0,No Promo
1681,1202963,11,121,32,1,2
1682,1273498,11,122,1,0,No Promo
1683,1202963,11,123,35,0,No Promo
1684,1445605,11,124,15,0,No Promo
1685,1829013,11,125,38,1,4
1686,1082700,11,126,31,0,No Promo
1687,1938449,11,127,28,1,4
1688,1202963,11,128,17,0,No Promo
1689,1476108,11,129,23,0,No Promo
1690,1358379,11,130,25,0,No Promo
1691,1082700,11,131,42,1,1
1692,1445605,11,132,4,0,No Promo
1693,1202163,11,133,28,0,No Promo
1694,1082700,11,134,32,0,No Promo
1695,1202163,11,135,57,1,3
1696,1445605,11,136,29,1,2
1697,1606603,11,137,35,1,4
1698,1606603,11,138,5,0,No Promo
1699,1944188,11,139,29,1,2
1700,1345542,11,140,24,1,2
1701,1273498,11,141,54,1,3
1702,1202963,11,142,8,1,1
1703,1273498,11,143,36,0,No Promo
1704,1990160,11,144,35,0,No Promo
1705,1202163,11,145,8,0,No Promo
1706,1358379,11,146,40,1,1
1707,1617330,11,147,24,0,No Promo
1708,1617330,11,148,50,1,4
1709,1829013,11,149,30,0,No Promo
1710,1703768,11,150,19,0,No Promo
1711,1445605,11,151,53,1,3
1712,1300188,11,152,18,0,No Promo
1713,1300188,11,153,4,1,1
1714,1345542,11,154,22,0,No Promo
1715,1526546,11,155,35,0,No Promo
1716,1944188,11,156,9,1,4
1717,1202963,12,1,20,1,4
1718,1358379,12,2,32,0,No Promo
1719,1476108,12,3,47,1,3
1720,1445605,12,4,5,0,No Promo
1721,1358379,12,5,34,0,No Promo
1722,1082700,12,6,37,0,No Promo
1723,1345542,12,7,1,0,No Promo
1724,1703768,12,8,14,1,2
1725,1829013,12,9,8,0,No Promo
1726,1345542,12,10,34,1,2
1727,1202963,12,11,1,0,No Promo
1728,1938449,12,12,27,0,No Promo
1729,1938449,12,13,12,1,4
1730,1358379,12,14,7,0,No Promo
1731,1082700,12,15,41,1,1
1732,1606603,12,16,58,1,3
1733,1273498,12,17,49,1,1
1734,1526546,12,18,34,1,4
1735,1300188,12,19,5,0,No Promo
1736,1345542,12,20,36,0,No Promo
1737,1990160,12,21,55,1,1
1738,1338430,12,22,54,1,3
1739,1345542,12,23,56,1,3
1740,1476108,12,24,12,0,No Promo
1741,1606603,12,25,35,0,No Promo
1742,1944188,12,26,48,1,3
1743,1829013,12,27,34,0,No Promo
1744,1358379,12,28,37,1,2
1745,1938449,12,29,7,1,1
1746,1829013,12,30,47,1,3
1747,1202963,12,31,23,1,1
1748,1300188,12,32,1,1,2
1749,1703768,12,33,10,0,No Promo
1750,1300188,12,34,39,1,2
1751,1944188,12,35,18,1,4
1752,1345542,12,36,30,1,1
1753,1617330,12,37,17,0,No Promo
1754,1082700,12,38,2,0,No Promo
1755,1338430,12,39,31,0,No Promo
1756,1358379,12,40,5,1,1
1757,1338430,12,41,26,0,No Promo
1758,1829013,12,42,31,0,No Promo
1759,1526546,12,43,42,1,4
1760,1338430,12,44,12,1,4
1761,1202163,12,45,16,1,1
1762,1358379,12,46,19,1,1
1763,1944188,12,47,14,0,No Promo
1764,1202963,12,48,41,1,1
1765,1944188,12,49,37,0,No Promo
1766,1476108,12,50,42,1,2
1767,1273498,12,51,4,0,No Promo
1768,1703768,12,52,32,0,No Promo
1769,1606603,12,53,14,0,No Promo
1770,1944188,12,54,54,1,3
1771,1606603,12,55,49,1,4
1772,1345542,12,56,37,0,No Promo
1773,1617330,12,57,3,1,2
1774,1990160,12,58,28,0,No Promo
1775,1358379,12,59,10,0,No Promo
1776,1358379,12,60,21,0,No Promo
1777,1703768,12,61,4,0,No Promo
1778,1202963,12,62,8,0,No Promo
1779,1082700,12,63,12,0,No Promo
1780,1202163,12,64,28,1,4
1781,1829013,12,65,18,0,No Promo
1782,1703768,12,66,45,1,2
1783,1944188,12,67,27,0,No Promo
1784,1620561,12,68,36,0,No Promo
1785,1944188,12,69,23,1,1
1786,1273498,12,70,45,1,3
1787,1476108,12,71,18,0,No Promo
1788,1300188,12,72,4,1,2
1789,1526546,12,73,22,1,1
1790,1345542,12,74,36,0,No Promo
1791,1703768,12,75,11,1,4
1792,1990160,12,76,44,1,1
1793,1476108,12,77,3,1,2
1794,1273498,12,78,58,1,3
1795,1202963,12,79,55,1,1
1796,1445605,12,80,53,1,4
1797,1703768,12,81,26,0,No Promo
1798,1476108,12,82,23,0,No Promo
1799,1273498,12,83,10,0,No Promo
1800,1620561,12,84,55,1,3
1801,1300188,12,85,9,0,No Promo
1802,1526546,12,86,7,0,No Promo
1803,1300188,12,87,46,1,2
1804,1944188,12,88,47,1,4
1805,1273498,12,89,17,1,2
1806,1345542,12,90,35,0,No Promo
1807,1938449,12,91,31,0,No Promo
1808,1358379,12,92,38,1,1
1809,1445605,12,93,22,0,No Promo
1810,1082700,12,94,9,0,No Promo
1811,1345542,12,95,52,1,2
1812,1617330,12,96,30,0,No Promo
1813,1300188,12,97,36,1,2
1814,1620561,12,98,20,0,No Promo
1815,1526546,12,99,21,1,2
1816,1829013,12,100,27,1,4
1817,1202163,12,101,20,1,1
1818,1829013,12,102,21,0,No Promo
1819,1476108,12,103,3,1,4
1820,1476108,12,104,23,1,2
1821,1345542,12,105,50,1,3
1822,1938449,12,106,34,0,No Promo
1823,1944188,12,107,50,1,1
1824,1990160,12,108,11,0,No Promo
1825,1990160,12,109,17,0,No Promo
1826,1202163,12,110,3,0,No Promo
1827,1829013,12,111,35,0,No Promo
1828,1273498,12,112,46,1,3
1829,1202163,12,113,16,0,No Promo
1830,1476108,12,114,9,1,2
1831,1202163,12,115,37,1,2
1832,1445605,12,116,30,1,2
1833,1273498,12,117,25,1,1
1834,1273498,12,118,5,0,No Promo
1835,1703768,12,119,10,0,No Promo
1836,1990160,12,120,24,0,No Promo
1837,1829013,12,121,37,0,No Promo
1838,1617330,12,122,46,1,3
1839,1202163,12,123,46,1,3
1840,1476108,12,124,2,0,No Promo
1841,1300188,12,125,16,1,2
1842,1990160,12,126,31,1,4
1843,1703768,12,127,1,0,No Promo
1844,1829013,12,128,54,1,3
1845,1990160,12,129,48,1,2
1846,1445605,12,130,14,1,4
1847,1617330,12,131,25,1,4
1848,1620561,12,132,49,1,3
1849,1938449,12,133,23,0,No Promo
1850,1300188,12,134,19,1,2
1851,1082700,12,135,58,1,3
1852,1476108,12,136,23,1,4
1853,1273498,12,137,26,1,1
1854,1300188,12,138,18,1,4
1855,1082700,12,139,28,1,1
1856,1606603,12,140,15,0,No Promo
1857,1526546,12,141,2,0,No Promo
1858,1082700,12,142,3,1,4
1859,1938449,12,143,3,0,No Promo
1860,1445605,12,144,52,1,3
1861,1202963,12,145,25,1,1
1862,1445605,12,146,4,0,No Promo
1863,1338430,12,147,46,1,3
1864,1829013,12,148,20,0,No Promo
1865,1202963,12,149,3,1,1
1866,1620561,12,150,3,0,No Promo
1867,1526546,12,151,50,1,2
1868,1358379,12,152,3,0,No Promo
1869,1476108,12,153,24,0,No Promo
1870,1938449,12,154,9,0,No Promo
1871,1829013,12,155,43,1,1
1872,1829013,12,156,17,0,No Promo
1873,1526546,13,1,33,0,No Promo
1874,1944188,13,2,19,0,No Promo
1875,1617330,13,3,14,1,2
1876,1620561,13,4,52,1,2
1877,1358379,13,5,19,0,No Promo
1878,1703768,13,6,37,0,No Promo
1879,1202163,13,7,16,0,No Promo
1880,1082700,13,8,31,1,2
1881,1703768,13,9,3,0,No Promo
1882,1617330,13,10,28,0,No Promo
1883,1990160,13,11,55,1,3
1884,1202163,13,12,6,0,No Promo
1885,1617330,13,13,50,1,2
1886,1358379,13,14,53,1,4
1887,1990160,13,15,11,1,2
1888,1358379,13,16,34,0,No Promo
1889,1082700,13,17,25,0,No Promo
1890,1445605,13,18,30,1,4
1891,1617330,13,19,27,0,No Promo
1892,1703768,13,20,8,0,No Promo
1893,1273498,13,21,50,1,4
1894,1338430,13,22,19,0,No Promo
1895,1476108,13,23,30,1,4
1896,1526546,13,24,36,0,No Promo
1897,1990160,13,25,50,1,2
1898,1273498,13,26,39,1,4
1899,1082700,13,27,30,0,No Promo
1900,1202163,13,28,26,0,No Promo
1901,1345542,13,29,23,0,No Promo
1902,1476108,13,30,1,0,No Promo
1903,1526546,13,31,4,0,No Promo
1904,1445605,13,32,15,1,4
1905,1273498,13,33,2,0,No Promo
1906,1338430,13,34,43,1,1
1907,1300188,13,35,43,1,2
1908,1620561,13,36,15,1,4
1909,1990160,13,37,20,0,No Promo
1910,1620561,13,38,53,1,3
1911,1300188,13,39,6,0,No Promo
1912,1082700,13,40,46,1,3
1913,1273498,13,41,19,1,4
1914,1476108,13,42,8,0,No Promo
1915,1526546,13,43,33,0,No Promo
1916,1476108,13,44,43,1,4
1917,1476108,13,45,38,1,4
1918,1273498,13,46,58,1,3
1919,1944188,13,47,21,0,No Promo
1920,1476108,13,48,17,1,1
1921,1526546,13,49,15,0,No Promo
1922,1990160,13,50,9,0,No Promo
1923,1620561,13,51,16,0,No Promo
1924,1202963,13,52,14,0,No Promo
1925,1617330,13,53,47,1,3
1926,1938449,13,54,7,1,2
1927,1358379,13,55,32,0,No Promo
1928,1082700,13,56,19,1,1
1929,1606603,13,57,6,0,No Promo
1930,1944188,13,58,36,0,No Promo
1931,1345542,13,59,54,1,3
1932,1944188,13,60,31,0,No Promo
1933,1703768,13,61,52,1,3
1934,1990160,13,62,15,0,No Promo
1935,1273498,13,63,38,0,No Promo
1936,1300188,13,64,2,0,No Promo
1937,1829013,13,65,48,1,3
1938,1476108,13,66,48,1,2
1939,1617330,13,67,35,1,2
1940,1829013,13,68,46,1,3
1941,1345542,13,69,13,0,No Promo
1942,1990160,13,70,30,0,No Promo
1943,1938449,13,71,18,0,No Promo
1944,1338430,13,72,10,0,No Promo
1945,1938449,13,73,43,1,1
1946,1938449,13,74,24,1,1
1947,1358379,13,75,52,1,4
1948,1358379,13,76,2,1,4
1949,1358379,13,77,23,0,No Promo
1950,1345542,13,78,9,0,No Promo
1951,1703768,13,79,31,0,No Promo
1952,1273498,13,80,16,0,No Promo
1953,1273498,13,81,37,0,No Promo
1954,1445605,13,82,20,0,No Promo
1955,1345542,13,83,55,1,3
1956,1476108,13,84,30,1,1
1957,1082700,13,85,6,0,No Promo
1958,1338430,13,86,25,0,No Promo
1959,1338430,13,87,31,1,4
1960,1938449,13,88,9,0,No Promo
1961,1345542,13,89,37,0,No Promo
1962,1617330,13,90,19,1,1
1963,1338430,13,91,7,0,No Promo
1964,1938449,13,92,1,0,No Promo
1965,1345542,13,93,46,1,4
1966,1944188,13,94,54,1,1
1967,1620561,13,95,11,0,No Promo
1968,1273498,13,96,20,0,No Promo
1969,1526546,13,97,3,0,No Promo
1970,1476108,13,98,41,1,1
1971,1620561,13,99,12,0,No Promo
1972,1202963,13,100,49,1,3
1973,1476108,13,101,13,0,No Promo
1974,1944188,13,102,30,0,No Promo
1975,1990160,13,103,39,0,No Promo
1976,1338430,13,104,36,0,No Promo
1977,1445605,13,105,53,1,3
1978,1606603,13,106,51,1,1
1979,1938449,13,107,31,0,No Promo
1980,1990160,13,108,48,1,1
1981,1829013,13,109,29,1,4
1982,1829013,13,110,1,0,No Promo
1983,1445605,13,111,43,1,1
1984,1358379,13,112,50,1,3
1985,1300188,13,113,47,1,3
1986,1620561,13,114,45,1,4
1987,1938449,13,115,1,0,No Promo
1988,1476108,13,116,36,0,No Promo
1989,1202163,13,117,38,0,No Promo
1990,1338430,13,118,42,1,1
1991,1338430,13,119,24,0,No Promo
1992,1345542,13,120,3,1,4
1993,1445605,13,121,30,1,1
1994,1082700,13,122,14,0,No Promo
1995,1476108,13,123,25,1,1
1996,1445605,13,124,1,0,No Promo
1997,1990160,13,125,22,0,No Promo
1998,1202963,13,126,6,0,No Promo
1999,1526546,13,127,21,1,1
2000,1606603,13,128,32,0,No Promo
2001,1526546,13,129,3,0,No Promo
2002,1202963,13,130,9,1,4
2003,1358379,13,131,36,0,No Promo
2004,1202163,13,132,25,0,No Promo
2005,1606603,13,133,24,0,No Promo
2006,1345542,13,134,19,0,No Promo
2007,1606603,13,135,9,0,No Promo
2008,1445605,13,136,28,0,No Promo
2009,1300188,13,137,32,0,No Promo
2010,1829013,13,138,52,1,4
2011,1938449,13,139,24,0,No Promo
2012,1606603,13,140,45,1,2
2013,1829013,13,141,24,0,No Promo
2014,1944188,13,142,20,0,No Promo
2015,1358379,13,143,11,1,2
2016,1082700,13,144,29,0,No Promo
2017,1300188,13,145,13,0,No Promo
2018,1358379,13,146,39,1,1
2019,1338430,13,147,2,0,No Promo
2020,1938449,13,148,36,1,4
2021,1202163,13,149,11,0,No Promo
2022,1202163,13,150,23,1,1
2023,1620561,13,151,5,0,No Promo
2024,1620561,13,152,4,1,2
2025,1338430,13,153,55,1,3
2026,1620561,13,154,37,0,No Promo
2027,1345542,13,155,39,0,No Promo
2028,1273498,13,156,51,1,4
2029,1606603,14,1,36,0,No Promo
2030,1202163,14,2,38,0,No Promo
2031,1358379,14,3,8,1,4
2032,1526546,14,4,15,0,No Promo
2033,1606603,14,5,14,0,No Promo
2034,1617330,14,6,39,1,2
2035,1202163,14,7,13,1,1
2036,1990160,14,8,11,1,2
2037,1202963,14,9,31,0,No Promo
2038,1300188,14,10,55,1,3
2039,1358379,14,11,36,1,1
2040,1202963,14,12,31,0,No Promo
2041,1358379,14,13,26,0,No Promo
2042,1082700,14,14,8,0,No Promo
2043,1703768,14,15,30,0,No Promo
2044,1990160,14,16,50,1,3
2045,1476108,14,17,37,0,No Promo
2046,1358379,14,18,36,1,1
2047,1445605,14,19,50,1,4
2048,1202163,14,20,58,1,3
2049,1082700,14,21,39,1,2
2050,1345542,14,22,7,0,No Promo
2051,1358379,14,23,16,0,No Promo
2052,1202963,14,24,7,0,No Promo
2053,1300188,14,25,46,1,4
2054,1990160,14,26,7,1,1
2055,1358379,14,27,6,0,No Promo
2056,1445605,14,28,9,0,No Promo
2057,1345542,14,29,55,1,4
2058,1526546,14,30,33,1,1
2059,1829013,14,31,51,1,1
2060,1082700,14,32,26,0,No Promo
2061,1300188,14,33,36,0,No Promo
2062,1990160,14,34,12,0,No Promo
2063,1345542,14,35,3,1,1
2064,1606603,14,36,1,1,4
2065,1273498,14,37,11,0,No Promo
2066,1606603,14,38,20,0,No Promo
2067,1202163,14,39,39,1,4
2068,1445605,14,40,47,1,4
2069,1990160,14,41,49,1,3
2070,1938449,14,42,26,1,4
2071,1990160,14,43,22,0,No Promo
2072,1944188,14,44,34,1,1
2073,1938449,14,45,52,1,3
2074,1082700,14,46,14,0,No Promo
2075,1829013,14,47,36,0,No Promo
2076,1202163,14,48,39,0,No Promo
2077,1202963,14,49,47,1,3
2078,1445605,14,50,2,0,No Promo
2079,1082700,14,51,20,0,No Promo
2080,1338430,14,52,31,0,No Promo
2081,1300188,14,53,50,1,2
2082,1273498,14,54,8,1,4
2083,1202963,14,55,28,0,No Promo
2084,1338430,14,56,45,1,3
2085,1273498,14,57,12,0,No Promo
2086,1202963,14,58,1,0,No Promo
2087,1273498,14,59,52,1,3
2088,1202963,14,60,44,1,4
2089,1300188,14,61,18,1,1
2090,1082700,14,62,7,0,No Promo
2091,1358379,14,63,46,1,2
2092,1345542,14,64,28,1,4
2093,1082700,14,65,20,0,No Promo
2094,1445605,14,66,12,1,1
2095,1606603,14,67,44,1,4
2096,1526546,14,68,4,0,No Promo
2097,1990160,14,69,27,0,No Promo
2098,1273498,14,70,46,1,1
2099,1445605,14,71,14,1,2
2100,1944188,14,72,1,0,No Promo
2101,1476108,14,73,26,0,No Promo
2102,1703768,14,74,17,1,1
2103,1476108,14,75,34,1,1
2104,1202963,14,76,33,0,No Promo
2105,1620561,14,77,39,0,No Promo
2106,1358379,14,78,30,0,No Promo
2107,1944188,14,79,15,0,No Promo
2108,1300188,14,80,2,0,No Promo
2109,1526546,14,81,15,0,No Promo
2110,1620561,14,82,14,1,4
2111,1476108,14,83,25,1,1
2112,1620561,14,84,18,1,1
2113,1202163,14,85,41,1,2
2114,1703768,14,86,13,0,No Promo
2115,1944188,14,87,11,0,No Promo
2116,1526546,14,88,22,0,No Promo
2117,1829013,14,89,14,0,No Promo
2118,1620561,14,90,5,1,4
2119,1606603,14,91,52,1,1
2120,1345542,14,92,56,1,3
2121,1606603,14,93,18,1,1
2122,1829013,14,94,8,0,No Promo
2123,1526546,14,95,33,0,No Promo
2124,1202963,14,96,53,1,3
2125,1082700,14,97,45,1,2
2126,1338430,14,98,50,1,1
2127,1829013,14,99,29,0,No Promo
2128,1338430,14,100,10,0,No Promo
2129,1273498,14,101,9,0,No Promo
2130,1606603,14,102,30,0,No Promo
2131,1358379,14,103,47,1,3
2132,1338430,14,104,18,0,No Promo
2133,1358379,14,105,1,0,No Promo
2134,1202963,14,106,54,1,3
2135,1526546,14,107,54,1,3
2136,1338430,14,108,15,1,4
2137,1445605,14,109,22,0,No Promo
2138,1829013,14,110,38,1,2
2139,1345542,14,111,8,0,No Promo
2140,1476108,14,112,14,0,No Promo
2141,1476108,14,113,53,1,1
2142,1620561,14,114,25,0,No Promo
2143,1345542,14,115,53,1,3
2144,1476108,14,116,32,1,4
2145,1300188,14,117,34,0,No Promo
2146,1202163,14,118,32,1,2
2147,1202163,14,119,13,0,No Promo
2148,1990160,14,120,49,1,4
2149,1606603,14,121,22,1,2
2150,1476108,14,122,30,1,1
2151,1338430,14,123,3,1,2
2152,1445605,14,124,14,0,No Promo
2153,1202963,14,125,19,0,No Promo
2154,1202163,14,126,13,1,1
2155,1944188,14,127,2,1,2
2156,1300188,14,128,46,1,3
2157,1938449,14,129,53,1,3
2158,1703768,14,130,38,1,1
2159,1476108,14,131,20,1,1
2160,1703768,14,132,35,0,No Promo
2161,1944188,14,133,8,0,No Promo
2162,1358379,14,134,15,0,No Promo
2163,1445605,14,135,28,0,No Promo
2164,1338430,14,136,46,1,4
2165,1202963,14,137,13,0,No Promo
2166,1202963,14,138,38,0,No Promo
2167,1082700,14,139,36,0,No Promo
2168,1944188,14,140,25,0,No Promo
2169,1300188,14,141,7,1,1
2170,1345542,14,142,26,1,4
2171,1617330,14,143,19,1,1
2172,1358379,14,144,36,0,No Promo
2173,1202963,14,145,26,0,No Promo
2174,1606603,14,146,14,0,No Promo
2175,1606603,14,147,46,1,3
2176,1526546,14,148,42,1,2
2177,1202963,14,149,34,1,2
2178,1445605,14,150,14,0,No Promo
2179,1944188,14,151,51,1,3
2180,1300188,14,152,24,0,No Promo
2181,1273498,14,153,43,1,4
2182,1082700,14,154,3,0,No Promo
2183,1703768,14,155,34,0,No Promo
2184,1938449,14,156,36,1,4
2185,1990160,15,1,22,1,2
2186,1606603,15,2,55,1,3
2187,1620561,15,3,38,0,No Promo
2188,1273498,15,4,12,0,No Promo
2189,1445605,15,5,48,1,3
2190,1358379,15,6,34,0,No Promo
2191,1703768,15,7,23,1,4
2192,1620561,15,8,17,0,No Promo
2193,1476108,15,9,48,1,3
2194,1829013,15,10,19,1,4
2195,1338430,15,11,8,1,1
2196,1345542,15,12,57,1,3
2197,1445605,15,13,34,1,2
2198,1526546,15,14,34,0,No Promo
2199,1082700,15,15,9,0,No Promo
2200,1300188,15,16,12,1,2
2201,1476108,15,17,48,1,4
2202,1345542,15,18,28,0,No Promo
2203,1476108,15,19,4,0,No Promo
2204,1476108,15,20,35,0,No Promo
2205,1938449,15,21,31,1,2
2206,1082700,15,22,3,0,No Promo
2207,1273498,15,23,33,1,1
2208,1202963,15,24,42,1,4
2209,1273498,15,25,2,0,No Promo
2210,1202163,15,26,53,1,4
2211,1938449,15,27,51,1,4
2212,1620561,15,28,14,0,No Promo
2213,1202163,15,29,24,0,No Promo
2214,1944188,15,30,35,0,No Promo
2215,1606603,15,31,7,1,1
2216,1617330,15,32,42,1,1
2217,1944188,15,33,34,1,4
2218,1445605,15,34,10,1,4
2219,1338430,15,35,1,1,1
2220,1703768,15,36,40,1,4
2221,1082700,15,37,27,0,No Promo
2222,1990160,15,38,5,0,No Promo
2223,1526546,15,39,40,1,4
2224,1620561,15,40,19,0,No Promo
2225,1990160,15,41,22,0,No Promo
2226,1273498,15,42,18,1,4
2227,1300188,15,43,26,0,No Promo
2228,1944188,15,44,1,0,No Promo
2229,1300188,15,45,52,1,3
2230,1990160,15,46,54,1,4
2231,1617330,15,47,23,1,1
2232,1938449,15,48,12,0,No Promo
2233,1358379,15,49,30,0,No Promo
2234,1617330,15,50,12,1,4
2235,1829013,15,51,19,0,No Promo
2236,1358379,15,52,27,0,No Promo
2237,1620561,15,53,38,0,No Promo
2238,1944188,15,54,50,1,2
2239,1617330,15,55,46,1,4
2240,1606603,15,56,46,1,1
2241,1829013,15,57,22,0,No Promo
2242,1338430,15,58,7,1,4
2243,1703768,15,59,54,1,3
2244,1606603,15,60,30,1,1
2245,1944188,15,61,37,1,2
2246,1526546,15,62,55,1,3
2247,1617330,15,63,10,1,2
2248,1617330,15,64,3,0,No Promo
2249,1345542,15,65,56,1,3
2250,1617330,15,66,32,0,No Promo
2251,1476108,15,67,3,0,No Promo
2252,1829013,15,68,52,1,3
2253,1829013,15,69,24,1,4
2254,1606603,15,70,25,0,No Promo
2255,1082700,15,71,53,1,4
2256,1944188,15,72,56,1,3
2257,1606603,15,73,33,0,No Promo
2258,1617330,15,74,15,1,1
2259,1476108,15,75,55,1,2
2260,1273498,15,76,35,0,No Promo
2261,1202163,15,77,36,1,4
2262,1620561,15,78,5,0,No Promo
2263,1338430,15,79,41,1,1
2264,1829013,15,80,20,0,No Promo
2265,1345542,15,81,4,0,No Promo
2266,1338430,15,82,17,0,No Promo
2267,1606603,15,83,46,1,1
2268,1273498,15,84,36,0,No Promo
2269,1338430,15,85,9,0,No Promo
2270,1338430,15,86,3,1,2
2271,1620561,15,87,39,0,No Promo
2272,1620561,15,88,54,1,1
2273,1345542,15,89,2,0,No Promo
2274,1202163,15,90,26,0,No Promo
2275,1300188,15,91,23,0,No Promo
2276,1273498,15,92,36,1,1
2277,1273498,15,93,5,0,No Promo
2278,1345542,15,94,22,1,4
2279,1300188,15,95,17,1,4
2280,1829013,15,96,13,0,No Promo
2281,1358379,15,97,26,1,2
2282,1944188,15,98,56,1,3
2283,1526546,15,99,5,1,4
2284,1990160,15,100,51,1,1
2285,1620561,15,101,19,1,2
2286,1617330,15,102,11,1,2
2287,1476108,15,103,10,0,No Promo
2288,1944188,15,104,35,1,2
2289,1526546,15,105,47,1,3
2290,1829013,15,106,15,0,No Promo
2291,1445605,15,107,30,1,2
2292,1829013,15,108,22,1,4
2293,1938449,15,109,40,1,1
2294,1202163,15,110,33,1,2
2295,1338430,15,111,32,0,No Promo
2296,1338430,15,112,53,1,3
2297,1617330,15,113,33,1,1
2298,1617330,15,114,21,0,No Promo
2299,1358379,15,115,11,1,1
2300,1338430,15,116,57,1,3
2301,1338430,15,117,8,0,No Promo
2302,1345542,15,118,45,1,1
2303,1617330,15,119,29,0,No Promo
2304,1606603,15,120,21,1,1
2305,1476108,15,121,20,0,No Promo
2306,1082700,15,122,51,1,3
2307,1202163,15,123,50,1,3
2308,1358379,15,124,46,1,3
2309,1617330,15,125,49,1,2
2310,1202163,15,126,10,0,No Promo
2311,1526546,15,127,17,0,No Promo
2312,1202163,15,128,41,1,2
2313,1476108,15,129,23,0,No Promo
